OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY,MAXPATIENCE
6,-825.000000,175.000000,-25/2/17/-22/N/N/,-25/2/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,0.000000,9.033817,9,5,0.000000,4.294210,68.075821,-18/3/-19/3/-20/3/-21/3/-22/3/-23/3/-24/3/-25/3/-25/2/,-18/3/-25/2/-17/3/,N,65.299355,83.351646,0,270,9
6,-1375.000000,125.000000,-27/5/17/-22/N/N/,-27/5/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,3.407376,21.121426,6,5,0.000000,10.078779,69.914261,-28/3/-27/3/-26/3/-26/4/-26/5/-27/5/,-28/3/-27/5/-28/2/,N,16.931520,22.312263,0,18,6
6,-1275.000000,75.000000,-25/2/17/-13/-27/1/,-25/2/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,8,4.283184,9.475924,10,5,0.000000,10.399858,95.904289,-27/1/,-27/1/-27/1/-26/1/,N,2.518480,24.352402,1,28,10
6,-1325.000000,275.000000,-27/5/17/-22/N/N/,-27/5/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,11.620672,14.360687,6,1,0.799088,8.229036,95.521561,N,-27/5/-27/5/-27/5/,N,35.734123,42.583382,1,400,6
6,-1575.000000,125.000000,-27/5/-32/2/N/N/,-27/5/-26/5/-26/4/-26/3/-27/3/-28/3/-29/3/-30/3/-31/3/-32/3/-32/2/,8,0.799088,7.584677,10,2,7.336016,8.400618,90.422684,N,-32/2/-32/2/-32/2/,N,18.060526,36.332680,1,55,10
6,-1025.000000,175.000000,-27/6/17/-22/N/N/,-27/6/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,14.315935,16.714767,6,5,0.000000,11.830937,95.364456,-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,-20/3/17/-22/-21/3/,N,47.635517,51.944683,0,347,6
6,125.000000,25.000000,-8/1/17/-22/N/N/,-8/1/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,12.459488,22.083849,5,5,0.000000,5.525864,96.461334,3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,3/0/17/-22/2/0/,N,20.157391,56.017765,1,50,6
6,875.000000,-1075.000000,-27/6/17/-22/19/-21/,-27/6/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,0.000000,11.129082,10,5,0.000000,4.718917,72.113968,18/-22/18/-21/19/-21/,18/-22/19/-21/17/-22/,N,0.799088,39.087772,1,333,10
6,-375.000000,25.000000,-14/-1/0/4/N/N/,-14/-1/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/0/4/,8,0.799088,8.978900,9,5,0.000000,9.905010,76.601768,-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/0/4/,-7/0/0/4/-8/0/,N,48.717884,64.760864,1,16,9
6,875.000000,-1075.000000,-27/6/17/-22/N/N/,-27/6/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,3.407376,21.187199,5,2,1.571424,10.764553,75.881729,N,17/-22/17/-22/17/-22/,N,34.499310,70.050484,1,328,5
6,-375.000000,25.000000,-14/-1/16/-4/N/N/,-14/-1/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/12/-3/13/-3/14/-3/15/-3/16/-3/16/-4/,8,11.620672,12.913975,10,5,0.000000,6.574931,51.989811,-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/12/-3/13/-3/14/-3/15/-3/16/-3/16/-4/,-7/0/16/-4/-8/0/,N,67.735069,80.955055,0,583,10
6,-475.000000,-525.000000,-10/-11/16/-23/-10/-11/,-10/-11/-11/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/16/-24/16/-23/,8,5.911536,14.605774,10,3,0.799088,10.719789,99.667053,N,-10/-11/-10/-11/-10/-11/,N,1.571424,63.537308,0,52,10
6,875.000000,-1075.000000,2/8/17/-22/N/N/,2/8/2/7/3/7/4/7/5/7/6/7/7/7/7/6/8/6/8/5/8/4/9/4/9/3/9/2/9/1/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,3.407376,16.996639,8,2,4.283184,4.903327,87.857536,N,17/-22/17/-22/17/-22/,N,14.251694,50.564514,1,50,8
6,-1375.000000,125.000000,-27/7/17/-22/-28/2/,-27/7/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,6.601728,14.752780,7,3,1.571424,8.455505,76.647812,N,-28/2/-28/2/-28/2/,N,8.991344,20.008247,0,20,7
6,175.000000,525.000000,-27/7/3/10/1/8/,-27/7/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-12/3/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/3/11/3/10/,8,13.301840,16.114895,5,5,0.000000,10.221863,55.391331,3/11/2/11/1/11/0/11/-1/11/-1/10/-1/9/-1/8/-1/7/0/7/1/7/1/8/,3/11/1/8/3/10/,N,0.799088,42.015083,1,56,5
6,425.000000,175.000000,-8/5/10/3/8/3/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/2/-1/1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/9/2/9/3/10/3/,8,12.459488,19.415121,8,3,8.991344,11.521118,97.047394,N,8/3/8/3/8/3/,N,11.620672,44.886650,0,53,9
6,25.000000,-1175.000000,-27/7/17/-22/1/-20/,-27/7/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,0.000000,9.341635,6,5,0.000000,5.278260,92.943024,-1/-24/-1/-23/-1/-22/0/-22/1/-22/1/-21/1/-20/,-1/-24/1/-20/0/-24/,N,18.562096,45.443611,1,369,6
6,575.000000,-125.000000,-27/7/17/-22/N/N/,-27/7/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,5.092416,12.173944,6,5,0.000000,11.962218,55.368210,11/-2/11/-1/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/1/-12/2/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-19/3/-20/3/-21/3/-22/3/-23/3/-24/3/-25/3/-26/3/-26/4/-26/5/-26/6/-26/7/-27/7/,11/-2/-27/7/11/-3/,N,45.006493,74.928696,0,345,6
6,-525.000000,25.000000,-27/8/12/1/N/N/,-27/8/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/1/,8,0.000000,13.994940,8,5,0.000000,3.176531,87.708893,-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/1/,-10/0/12/1/-11/0/,N,3.407376,43.448685,1,183,8
6,575.000000,-475.000000,-27/7/17/-13/N/N/,-27/7/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,8,0.000000,11.074077,6,5,0.000000,4.676006,54.349564,10/-10/10/-9/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/11/-3/11/-2/11/-1/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/1/-12/2/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-19/3/-20/3/-21/3/-22/3/-23/3/-24/3/-25/3/-26/3/-26/4/-26/5/-26/6/-26/7/-27/7/,10/-10/-27/7/11/-10/,N,28.141102,81.702843,0,417,6
6,125.000000,425.000000,2/8/-21/5/N/N/,2/8/2/7/1/7/0/7/0/6/-1/6/-1/5/-1/4/-1/3/-2/3/-3/3/-4/3/-4/4/-5/4/-6/4/-6/3/-7/3/-8/3/-9/3/-10/3/-11/3/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-19/3/-20/3/-21/3/-21/4/-21/5/,8,14.315935,20.554600,8,1,0.000000,7.480277,79.159462,N,2/8/2/8/2/8/,N,13.301840,35.175247,1,46,9
6,925.000000,-1025.000000,6/6/17/-22/N/N/,6/6/7/6/8/6/8/5/8/4/9/4/9/3/9/2/9/1/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,0.799088,22.305126,10,5,0.000000,9.394297,55.872356,18/-22/17/-22/,18/-22/17/-22/18/-21/,N,1.571424,57.237526,1,18,10
6,-1275.000000,225.000000,-27/8/12/1/N/N/,-27/8/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/1/,8,5.911536,8.714483,7,5,0.000000,11.763072,50.936287,-26/5/-26/6/-26/7/-26/8/-27/8/,-26/5/-27/8/-26/4/,N,24.695023,29.160252,0,1,7
6,625.000000,-275.000000,-18/4/17/-22/12/-6/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,3.407376,18.401861,6,3,5.911536,6.137169,72.972481,N,12/-6/12/-6/12/-6/,N,32.927887,61.662022,0,66,6
6,-1275.000000,375.000000,-27/9/17/-22/-28/2/,-27/9/-26/9/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,8.199984,8.631420,5,5,0.000000,5.870843,59.963875,-26/6/-26/5/-26/4/-26/3/-27/3/-28/3/-28/2/,-26/6/-28/2/-26/7/,N,3.407376,39.921455,1,328,5
6,575.000000,-75.000000,2/8/19/-21/N/N/,2/8/2/7/3/7/4/7/5/7/6/7/7/7/7/6/8/6/8/5/8/4/9/4/9/3/9/2/9/1/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,2.518480,18.996136,8,5,0.000000,7.916668,55.637432,11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,11/-3/19/-21/11/-2/,N,37.736919,41.492073,0,23,8
6,25.000000,275.000000,-27/9/-2/9/0/5/,-27/9/-26/9/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-12/3/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-2/9/,8,0.799088,18.889849,8,3,0.799088,7.363815,51.403786,N,0/5/0/5/0/5/,N,6.601728,54.210747,0,33,8
6,475.000000,-25.000000,2/8/9/-1/N/N/,2/8/2/7/3/7/4/7/5/7/6/7/7/7/7/6/8/6/8/5/8/4/9/4/9/3/9/2/9/1/9/0/9/-1/,8,10.724512,22.251896,10,2,5.092416,5.976405,73.620186,N,9/-1/9/-1/9/-1/,N,40.826542,59.529503,0,29,10
6,925.000000,-875.000000,6/6/17/-22/N/N/,6/6/7/6/8/6/8/5/8/4/9/4/9/3/9/2/9/1/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,0.799088,8.986817,8,5,0.000000,11.674881,94.165817,18/-19/18/-20/18/-21/18/-22/17/-22/,18/-19/17/-22/18/-18/,N,36.720989,67.035065,1,46,9
6,775.000000,-275.000000,-27/9/15/-6/N/N/,-27/9/-26/9/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/15/-6/,8,5.911536,11.914270,10,2,5.092416,7.644543,69.904205,N,15/-6/15/-6/15/-6/,N,28.347744,67.067162,1,529,10
6,-1325.000000,525.000000,-27/10/19/-21/-27/1/,-27/10/-26/10/-26/9/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,6.601728,12.568258,7,5,0.000000,7.415173,75.110115,-26/10/-26/9/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-26/2/-26/1/-27/1/,-26/10/-27/1/-27/10/,N,0.799088,24.264084,1,26,7
6,-1375.000000,125.000000,-27/10/19/-21/-28/2/,-27/10/-26/10/-26/9/-26/8/-26/7/-26/6/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,10.724512,13.071527,10,3,0.000000,11.895185,59.505161,N,-28/2/-28/2/-28/2/,N,9.968512,15.842176,0,0,10
